TimeStamp,Record,Zone,Latitude,Longitude,Moisture,Period,Attenuation,Permittivity,Probe Model,Sensor,Probe_Model,Period ( us ),Period 
2017-07-05 09:10:00,3290,ZONE 00020,38.71377,-97.43304,34.92,1.6502,1.6458,20.3058,CD659 12cm rods,3569.0,,,
2017-07-05 09:11:00,3293,ZONE 00004,38.71318,-97.43303,33.34,1.6265,1.647,19.0471,CD659 12cm rods,3569.0,,,
2017-07-05 09:11:00,3292,ZONE 00004,38.71338,-97.43304,32.08,1.6084,1.6528,18.1004,CD659 12cm rods,3569.0,,,
2017-07-05 09:12:00,3294,ZONE 00004,38.71298,-97.43303,27.18,1.5327,1.4322,14.7467,CD659 12cm rods,3569.0,,,
2017-07-05 09:12:00,3295,"ZONE 00001, ZONE 00003, ZONE 00004",38.71277,-97.43302,27.22,1.5349,1.487,14.7737,CD659 12cm rods,3569.0,,,
2017-07-05 09:12:00,1528,ZONE 00007,38.71623,-97.43544,30.95,1.588,1.396,17.2744,CD659 12cm rods,3710.0,,,
2017-07-05 09:12:00,1527,ZONE 00012,38.7164,-97.43543,32.65,1.6152,1.4869,18.5273,CD659 12cm rods,3710.0,,,
2017-07-05 09:13:00,3296,"ZONE 00001, ZONE 00003",38.71258,-97.43302,36.71,1.6807,1.7714,21.8337,CD659 12cm rods,3569.0,,,
2017-07-05 09:13:00,3297,ZONE 00003,38.71239,-97.43302,33.59,1.631,1.675,19.2469,CD659 12cm rods,3569.0,,,
2017-07-05 09:13:00,1531,ZONE 00007,38.71572,-97.43543,29.61,1.5688,1.432,16.3448,CD659 12cm rods,3710.0,,,
2017-07-05 09:13:00,1530,ZONE 00007,38.71589,-97.43544,26.93,1.5281,1.345,14.5901,CD659 12cm rods,3710.0,,,
2017-07-05 09:13:00,1529,ZONE 00007,38.71606,-97.43543,29.31,1.5632,1.3671,16.1372,CD659 12cm rods,3710.0,,,
2017-07-05 09:14:00,3298,ZONE 00003,38.71217,-97.43301,30.43,1.5858,1.6742,16.9129,CD659 12cm rods,3569.0,,,
2017-07-05 09:14:00,3299,ZONE 00003,38.71198,-97.43301,36.68,1.683,1.8757,21.8023,CD659 12cm rods,3569.0,,,
2017-07-05 09:14:00,3300,ZONE 00003,38.71179,-97.43303,30.64,1.5858,1.5832,17.0613,CD659 12cm rods,3569.0,,,
2017-07-05 09:14:00,1534,ZONE 00007,38.71534,-97.43544,28.24,1.5474,1.3575,15.4286,CD659 12cm rods,3710.0,,,
2017-07-05 09:14:00,1533,ZONE 00007,38.7154,-97.43544,28.24,1.5474,1.3575,15.4286,CD659 12cm rods,3710.0,,,
2017-07-05 09:14:00,1532,ZONE 00007,38.71556,-97.43543,28.58,1.553,1.3954,15.6506,CD659 12cm rods,3710.0,,,
2017-07-05 09:15:00,3301,ZONE 00003,38.71159,-97.43302,31.23,1.5982,1.7096,17.481,CD659 12cm rods,3569.0,,,
2017-07-05 09:15:00,3302,ZONE 00010,38.71139,-97.43301,37.94,1.7033,1.901,22.9446,CD659 12cm rods,3569.0,,,
2017-07-05 09:15:00,1535,ZONE 00007,38.71523,-97.43544,29.68,1.57,1.4375,16.3924,CD659 12cm rods,3710.0,,,
2017-07-05 09:15:00,1536,ZONE 00007,38.71516,-97.43543,29.68,1.57,1.4375,16.3924,CD659 12cm rods,3710.0,,,
2017-07-05 09:15:00,1537,ZONE 00007,38.71507,-97.43542,27.62,1.5383,1.3544,15.0286,CD659 12cm rods,3710.0,,,
2017-07-05 09:16:00,3303,"ZONE 00009, ZONE 00010",38.71119,-97.43302,30.25,1.5824,1.6516,16.7832,CD659 12cm rods,3569.0,,,
2017-07-05 09:16:00,3304,"ZONE 00009, ZONE 00010",38.71098,-97.433,23.89,1.4874,1.4301,12.758,CD659 12cm rods,3569.0,,,
2017-07-05 09:16:00,1538,"ZONE 00007, ZONE 00008",38.71489,-97.43542,30.2,1.5767,1.3818,16.7529,CD659 12cm rods,3710.0,,,
2017-07-05 09:16:00,1539,ZONE 00008,38.71471,-97.43542,24.15,1.4863,1.2646,12.9046,CD659 12cm rods,3710.0,,,
2017-07-05 09:16:00,1540,ZONE 00008,38.71454,-97.43543,24.05,1.4852,1.2734,12.8497,CD659 12cm rods,3710.0,,,
2017-07-05 09:17:00,3306,"ZONE 00009, ZONE 00010",38.71084,-97.4333,23.34,1.4829,1.4952,12.442,CD659 12cm rods,3569.0,,,
2017-07-05 09:17:00,3305,"ZONE 00009, ZONE 00010",38.71085,-97.43299,27.24,1.5372,1.546,14.783,CD659 12cm rods,3569.0,,,
2017-07-05 09:17:00,1541,ZONE 00008,38.71435,-97.43542,24.56,1.492,1.2549,13.1443,CD659 12cm rods,3710.0,,,
2017-07-05 09:17:00,1542,ZONE 00008,38.71419,-97.43542,19.89,1.4242,1.2167,10.5499,CD659 12cm rods,3710.0,,,
2017-07-05 09:18:00,3308,"ZONE 00009, ZONE 00010",38.71127,-97.43331,27.64,1.544,1.5792,15.0425,CD659 12cm rods,3569.0,,,
2017-07-05 09:18:00,3307,"ZONE 00009, ZONE 00010",38.71106,-97.4333,23.95,1.4874,1.4105,12.7905,CD659 12cm rods,3569.0,,,
2017-07-05 09:18:00,1544,ZONE 00008,38.71385,-97.43541,10.23,1.2795,1.1478,5.9557,CD659 12cm rods,3710.0,,,
2017-07-05 09:18:00,1543,ZONE 00008,38.71402,-97.43541,19.67,1.4208,1.2106,10.4336,CD659 12cm rods,3710.0,,,
2017-07-05 09:19:00,1545,"ZONE 00008, ZONE 00009",38.71369,-97.43542,13.66,1.3303,1.1394,7.4866,CD659 12cm rods,3710.0,,,
2017-07-05 09:19:00,1547,ZONE 00009,38.71332,-97.43542,17.77,1.3925,1.1832,9.462399,CD659 12cm rods,3710.0,,,
2017-07-05 09:19:00,3310,ZONE 00003,38.71168,-97.43332,29.16,1.5632,1.5278,16.039,CD659 12cm rods,3569.0,,,
2017-07-05 09:19:00,1546,ZONE 00009,38.71351,-97.43542,19.66,1.4196,1.1804,10.4316,CD659 12cm rods,3710.0,,,
2017-07-05 09:19:00,3309,ZONE 00009,38.71148,-97.43331,24.16,1.492,1.4533,12.9126,CD659 12cm rods,3569.0,,,
2017-07-05 09:20:00,1548,ZONE 00009,38.71315,-97.43542,17.06,1.3823,1.1841,9.109,CD659 12cm rods,3710.0,,,
2017-07-05 09:20:00,1549,ZONE 00009,38.71299,-97.43542,23.44,1.4761,1.264,12.4943,CD659 12cm rods,3710.0,,,
2017-07-05 09:20:00,3312,ZONE 00003,38.71207,-97.43331,35.51,1.6615,1.7455,20.7967,CD659 12cm rods,3569.0,,,
2017-07-05 09:20:00,3311,ZONE 00003,38.71188,-97.43331,33.91,1.6366,1.7115,19.4948,CD659 12cm rods,3569.0,,,
2017-07-05 09:21:00,3313,ZONE 00003,38.71228,-97.43331,32.25,1.6084,1.5617,18.2204,CD659 12cm rods,3569.0,,,
2017-07-05 09:21:00,3314,ZONE 00003,38.71248,-97.4333,28.56,1.5519,1.4187,15.6412,CD659 12cm rods,3569.0,,,
2017-07-05 09:21:00,1550,ZONE 00009,38.71279,-97.43541,19.49,1.4196,1.2443,10.3436,CD659 12cm rods,3710.0,,,
2017-07-05 09:21:00,1551,"ZONE 00009, ZONE 00010",38.71262,-97.43542,26.3,1.5202,1.3925,14.1938,CD659 12cm rods,3710.0,,,
2017-07-05 09:22:00,3315,"ZONE 00003, ZONE 00004",38.71268,-97.4333,28.71,1.5541,1.4261,15.7382,CD659 12cm rods,3569.0,,,
2017-07-05 09:22:00,3317,ZONE 00004,38.71309,-97.4333,20.55,1.4343,1.2384,10.9018,CD659 12cm rods,3569.0,,,
2017-07-05 09:22:00,1553,ZONE 00010,38.7123,-97.43543,20.32,1.4343,1.3202,10.7751,CD659 12cm rods,3710.0,,,
2017-07-05 09:22:00,1552,"ZONE 00009, ZONE 00010",38.71246,-97.43544,23.36,1.4807,1.4273,12.4517,CD659 12cm rods,3710.0,,,
2017-07-05 09:22:00,3316,"ZONE 00003, ZONE 00004",38.71289,-97.43329,22.5,1.4637,1.3045,11.9643,CD659 12cm rods,3569.0,,,
2017-07-05 09:23:00,3319,"ZONE 00004, ZONE 00020",38.71349,-97.4333,28.39,1.5496,1.4271,15.5279,CD659 12cm rods,3569.0,,,
2017-07-05 09:23:00,1554,ZONE 00010,38.71214,-97.43542,25.75,1.5134,1.4204,13.8621,CD659 12cm rods,3710.0,,,
2017-07-05 09:23:00,3318,ZONE 00004,38.71329,-97.43329,23.61,1.4807,1.3506,12.5953,CD659 12cm rods,3569.0,,,
2017-07-05 09:23:00,1555,ZONE 00010,38.71198,-97.43543,32.37,1.6118,1.5419,18.3116,CD659 12cm rods,3710.0,,,
2017-07-05 09:24:00,3321,ZONE 00020,38.71389,-97.43327,27.87,1.5428,1.4496,15.1888,CD659 12cm rods,3569.0,,,
2017-07-05 09:24:00,3320,"ZONE 00004, ZONE 00020",38.7137,-97.43327,27.06,1.5293,1.3665,14.6706,CD659 12cm rods,3569.0,,,
2017-07-05 09:24:00,1556,ZONE 00010,38.7118,-97.43543,28.68,1.5564,1.4756,15.7204,CD659 12cm rods,3710.0,,,
2017-07-05 09:24:00,1557,"ZONE 00010, ZONE 00011",38.71163,-97.43543,27.92,1.5428,1.3619,15.2229,CD659 12cm rods,3710.0,,,
2017-07-05 09:24:00,1558,"ZONE 00010, ZONE 00011",38.71145,-97.43543,26.99,1.5304,1.4061,14.6251,CD659 12cm rods,3710.0,,,
2017-07-05 09:25:00,3324,ZONE 00020,38.71447,-97.43322,26.02,1.5146,1.3668,14.0224,CD659 12cm rods,3569.0,,,
2017-07-05 09:25:00,3323,ZONE 00020,38.71428,-97.43324,25.44,1.5067,1.3743,13.6689,CD659 12cm rods,3569.0,,,
2017-07-05 09:25:00,1560,ZONE 00011,38.71109,-97.43543,24.73,1.4976,1.3736,13.2468,CD659 12cm rods,3710.0,,,
2017-07-05 09:25:00,1559,ZONE 00011,38.71127,-97.43544,27.46,1.5372,1.407,14.9258,CD659 12cm rods,3710.0,,,
2017-07-05 09:25:00,3322,ZONE 00020,38.71408,-97.43325,33.16,1.6253,1.6989,18.9133,CD659 12cm rods,3569.0,,,
2017-07-05 09:26:00,3325,"ZONE 00020, ZONE 00024",38.71467,-97.43317,31.97,1.6095,1.7369,18.0163,CD659 12cm rods,3569.0,,,
2017-07-05 09:26:00,3326,ZONE 00024,38.71487,-97.43311,19.86,1.4275,1.309,10.5323,CD659 12cm rods,3569.0,,,
2017-07-05 09:26:00,1561,ZONE 00011,38.71092,-97.43541,16.89,1.3857,1.2959,9.023901,CD659 12cm rods,3710.0,,,
2017-07-05 09:27:00,3327,ZONE 00024,38.715,-97.43305,27.56,1.5372,1.3982,14.9917,CD659 12cm rods,3569.0,,,
2017-07-05 09:28:00,3328,ZONE 00024,38.71523,-97.43311,27.41,1.5338,1.3416,14.8958,CD659 12cm rods,3569.0,,,
2017-07-05 09:29:00,3329,ZONE 00024,38.71515,-97.43325,29.26,1.562,1.426,16.1069,CD659 12cm rods,3569.0,,,
2017-07-05 09:29:00,3330,ZONE 00024,38.71494,-97.43327,21.38,1.449,1.3227,11.3488,CD659 12cm rods,3569.0,,,
2017-07-05 09:30:00,3332,"ZONE 00020, ZONE 00023, ZONE 00024",38.71455,-97.43329,25.49,1.5067,1.3491,13.6998,CD659 12cm rods,3569.0,,,
2017-07-05 09:30:00,3333,ZONE 00020,38.71434,-97.43328,27.57,1.5383,1.4386,14.9956,CD659 12cm rods,3569.0,,,
2017-07-05 09:30:00,3331,"ZONE 00020, ZONE 00023, ZONE 00024",38.71474,-97.43328,23.04,1.4705,1.2795,12.2708,CD659 12cm rods,3569.0,,,
2017-07-05 09:31:00,3334,ZONE 00020,38.71414,-97.43327,28.28,1.5496,1.4863,15.4551,CD659 12cm rods,3569.0,,,
2017-07-05 09:31:00,3335,ZONE 00020,38.71395,-97.43327,26.76,1.5281,1.4732,14.4846,CD659 12cm rods,3569.0,,,
2017-07-05 09:32:00,3338,ZONE 00004,38.71332,-97.43329,25.57,1.5089,1.3876,13.7499,CD659 12cm rods,3569.0,,,
2017-07-05 09:32:00,3336,"ZONE 00004, ZONE 00020",38.71375,-97.43328,27.81,1.5417,1.4404,15.1484,CD659 12cm rods,3569.0,,,
2017-07-05 09:32:00,3337,"ZONE 00004, ZONE 00020",38.71352,-97.43328,30.21,1.5767,1.4748,16.7543,CD659 12cm rods,3569.0,,,
2017-07-05 09:33:00,3340,"ZONE 00003, ZONE 00004",38.71291,-97.43328,24.46,1.492,1.3382,13.0862,CD659 12cm rods,3569.0,,,
2017-07-05 09:33:00,3339,ZONE 00004,38.71312,-97.43329,27.0,1.5281,1.3541,14.633,CD659 12cm rods,3569.0,,,
2017-07-05 09:34:00,3341,"ZONE 00003, ZONE 00004",38.71272,-97.43329,25.27,1.5033,1.3345,13.571,CD659 12cm rods,3569.0,,,
2017-07-05 09:34:00,3342,ZONE 00003,38.71251,-97.43328,30.0,1.5734,1.4589,16.6084,CD659 12cm rods,3569.0,,,
2017-07-05 09:35:00,3345,ZONE 00003,38.7119,-97.43331,33.55,1.631,1.6956,19.2173,CD659 12cm rods,3569.0,,,
2017-07-05 09:35:00,3343,ZONE 00003,38.71232,-97.4333,30.09,1.5756,1.4963,16.6762,CD659 12cm rods,3569.0,,,
2017-07-05 09:35:00,3344,ZONE 00003,38.71209,-97.4333,32.72,1.6174,1.6482,18.5742,CD659 12cm rods,3569.0,,,
2017-07-05 09:36:00,3346,ZONE 00003,38.71171,-97.4333,29.19,1.562,1.4683,16.0616,CD659 12cm rods,3569.0,,,
2017-07-05 09:36:00,3347,ZONE 00009,38.71149,-97.43331,27.28,1.5349,1.4626,14.8089,CD659 12cm rods,3569.0,,,
2017-07-05 09:37:00,3348,"ZONE 00009, ZONE 00010",38.71128,-97.4333,20.47,1.4355,1.2959,10.8596,CD659 12cm rods,3569.0,,,
2017-07-05 09:37:00,3349,"ZONE 00009, ZONE 00010",38.71109,-97.43333,24.82,1.5033,1.5111,13.3026,CD659 12cm rods,3569.0,,,
2017-07-05 09:38:00,3350,"ZONE 00009, ZONE 00010",38.71085,-97.43333,31.41,1.6027,1.7649,17.6063,CD659 12cm rods,3569.0,,,
2017-07-05 09:38:00,3351,ZONE 00009,38.71087,-97.43362,20.22,1.4377,1.4173,10.7223,CD659 12cm rods,3569.0,,,
2017-07-05 09:39:00,3352,ZONE 00009,38.71108,-97.43365,17.87,1.3993,1.285,9.515,CD659 12cm rods,3569.0,,,
2017-07-05 09:39:00,3353,"ZONE 00009, ZONE 00011",38.71129,-97.43366,28.45,1.5507,1.4396,15.5661,CD659 12cm rods,3569.0,,,
2017-07-05 09:40:00,3355,ZONE 00011,38.71166,-97.43372,31.46,1.596,1.5186,17.6454,CD659 12cm rods,3569.0,,,
2017-07-05 09:40:00,3354,"ZONE 00009, ZONE 00011",38.71147,-97.43366,28.32,1.5496,1.4658,15.4821,CD659 12cm rods,3569.0,,,
2017-07-05 09:41:00,3356,"ZONE 00003, ZONE 00011",38.71184,-97.43377,30.91,1.5892,1.5685,17.2497,CD659 12cm rods,3569.0,,,
2017-07-05 09:41:00,3357,"ZONE 00003, ZONE 00011",38.71203,-97.43379,35.07,1.6559,1.7783,20.4358,CD659 12cm rods,3569.0,,,
2017-07-05 09:42:00,3358,"ZONE 00003, ZONE 00011",38.71226,-97.43379,29.19,1.5666,1.62,16.0563,CD659 12cm rods,3569.0,,,
2017-07-05 09:42:00,3359,ZONE 00003,38.71245,-97.43379,26.72,1.527,1.4561,14.4585,CD659 12cm rods,3569.0,,,
2017-07-05 09:42:00,3360,"ZONE 00003, ZONE 00004",38.71264,-97.43379,29.78,1.5711,1.4939,16.4617,CD659 12cm rods,3569.0,,,
2017-07-05 09:43:00,3362,ZONE 00004,38.71304,-97.43378,27.63,1.5394,1.4473,15.0361,CD659 12cm rods,3569.0,,,
2017-07-05 09:43:00,3361,ZONE 00004,38.71284,-97.43379,25.8,1.5101,1.3097,13.8879,CD659 12cm rods,3569.0,,,
2017-07-05 09:44:00,3363,ZONE 00004,38.71323,-97.43378,24.2,1.4874,1.3038,12.9383,CD659 12cm rods,3569.0,,,
2017-07-05 09:44:00,3364,ZONE 00004,38.71348,-97.43379,23.63,1.4795,1.3056,12.6084,CD659 12cm rods,3569.0,,,
2017-07-05 09:45:00,3367,"ZONE 00018, ZONE 00020, ZONE 00023",38.71406,-97.43377,22.51,1.4637,1.2991,11.9716,CD659 12cm rods,3569.0,,,
2017-07-05 09:45:00,3365,"ZONE 00004, ZONE 00020",38.71367,-97.43378,23.31,1.4739,1.268,12.4217,CD659 12cm rods,3569.0,,,
2017-07-05 09:45:00,3366,"ZONE 00004, ZONE 00020",38.71385,-97.43377,21.3,1.4456,1.2636,11.3031,CD659 12cm rods,3569.0,,,
2017-07-05 09:46:00,3368,"ZONE 00020, ZONE 00023",38.71426,-97.43378,23.57,1.4784,1.2998,12.569,CD659 12cm rods,3569.0,,,
2017-07-05 09:46:00,3369,"ZONE 00020, ZONE 00023",38.71447,-97.43378,24.82,1.4976,1.3582,13.3006,CD659 12cm rods,3569.0,,,
2017-07-05 09:47:00,3370,"ZONE 00020, ZONE 00023, ZONE 00024",38.71466,-97.43377,23.73,1.4818,1.3341,12.6652,CD659 12cm rods,3569.0,,,
2017-07-05 09:47:00,3371,"ZONE 00023, ZONE 00024",38.71485,-97.43377,20.32,1.4332,1.2924,10.7777,CD659 12cm rods,3569.0,,,
2017-07-05 09:48:00,3372,"ZONE 00023, ZONE 00024",38.71505,-97.43376,25.32,1.5044,1.3509,13.6003,CD659 12cm rods,3569.0,,,
2017-07-05 09:48:00,3373,ZONE 00024,38.71526,-97.43375,25.08,1.4999,1.3091,13.4546,CD659 12cm rods,3569.0,,,
2017-07-05 09:48:00,3374,"ZONE 00024, ZONE 00027",38.71546,-97.43375,23.72,1.4795,1.2606,12.6599,CD659 12cm rods,3569.0,,,
2017-07-05 09:49:00,3375,"ZONE 00024, ZONE 00027",38.71566,-97.43374,30.84,1.5847,1.3978,17.1991,CD659 12cm rods,3569.0,,,
2017-07-05 09:49:00,3376,ZONE 00027,38.71584,-97.43374,22.96,1.4705,1.3147,12.2255,CD659 12cm rods,3569.0,,,
2017-07-05 09:50:00,3377,ZONE 00027,38.71604,-97.43372,18.73,1.4072,1.1986,9.9486,CD659 12cm rods,3569.0,,,
2017-07-05 09:50:00,3378,ZONE 00027,38.71624,-97.43373,23.51,1.4761,1.2488,12.5342,CD659 12cm rods,3569.0,,,
2017-07-05 09:50:00,3379,"ZONE 00027, ZONE 00031",38.71644,-97.43372,25.14,1.4999,1.2749,13.4887,CD659 12cm rods,3569.0,,,
2017-07-05 09:51:00,3380,"ZONE 00027, ZONE 00031",38.71663,-97.43372,23.91,1.4829,1.2904,12.7663,CD659 12cm rods,3569.0,,,
2017-07-05 09:51:00,3381,ZONE 00031,38.71682,-97.43372,30.8,1.5847,1.437,17.1701,CD659 12cm rods,3569.0,,,
2017-07-05 09:52:00,3383,ZONE 00031,38.71723,-97.43365,23.76,1.4818,1.3235,12.6791,CD659 12cm rods,3569.0,,,
2017-07-05 09:52:00,3382,ZONE 00031,38.71702,-97.43369,29.96,1.5745,1.5269,16.5841,CD659 12cm rods,3569.0,,,
2017-07-05 09:53:00,3384,"ZONE 00031, ZONE 00034",38.71746,-97.4337,36.6,1.6762,1.6213,21.7361,CD659 12cm rods,3569.0,,,
2017-07-05 09:53:00,3385,"ZONE 00031, ZONE 00034",38.71761,-97.43391,26.72,1.5247,1.376,14.4597,CD659 12cm rods,3569.0,,,
2017-07-05 09:54:00,3386,"ZONE 00031, ZONE 00034",38.71762,-97.43413,21.7,1.4513,1.2652,11.5222,CD659 12cm rods,3569.0,,,
2017-07-05 09:55:00,3387,"ZONE 00031, ZONE 00034",38.71744,-97.43414,22.85,1.4694,1.3285,12.16,CD659 12cm rods,3569.0,,,
2017-07-05 09:55:00,3388,"ZONE 00030, ZONE 00031, ZONE 00034",38.71724,-97.4341,19.97,1.4242,1.1833,10.5912,CD659 12cm rods,3569.0,,,
2017-07-05 09:56:00,3389,"ZONE 00030, ZONE 00031",38.71704,-97.4341,19.92,1.423,1.1709,10.5646,CD659 12cm rods,3569.0,,,
2017-07-05 09:56:00,3390,"ZONE 00030, ZONE 00031",38.71685,-97.4341,19.0,1.4106,1.1891,10.0854,CD659 12cm rods,3569.0,,,
2017-07-05 09:56:00,3391,"ZONE 00027, ZONE 00030, ZONE 00031",38.71666,-97.43409,24.9,1.4965,1.271,13.3501,CD659 12cm rods,3569.0,,,
2017-07-05 09:57:00,3392,"ZONE 00027, ZONE 00030, ZONE 00031",38.71646,-97.4341,23.22,1.4716,1.2312,12.3699,CD659 12cm rods,3569.0,,,
2017-07-05 09:57:00,3393,"ZONE 00027, ZONE 00030",38.71627,-97.43409,18.66,1.4049,1.1666,9.912,CD659 12cm rods,3569.0,,,
2017-07-05 09:58:00,3394,"ZONE 00026, ZONE 00027",38.71607,-97.4341,21.4,1.4479,1.2885,11.3564,CD659 12cm rods,3569.0,,,
2017-07-05 09:58:00,3395,"ZONE 00026, ZONE 00027",38.71585,-97.4341,26.24,1.518,1.3777,14.1581,CD659 12cm rods,3569.0,,,
2017-07-05 09:59:00,3396,"ZONE 00026, ZONE 00027",38.71566,-97.4341,23.12,1.4716,1.2815,12.3142,CD659 12cm rods,3569.0,,,
2017-07-05 09:59:00,3397,"ZONE 00026, ZONE 00027",38.71547,-97.4341,21.63,1.4502,1.261,11.4834,CD659 12cm rods,3569.0,,,
2017-07-05 09:59:00,3398,"ZONE 00023, ZONE 00024, ZONE 00026",38.71528,-97.4341,24.49,1.4942,1.3929,13.1075,CD659 12cm rods,3569.0,,,
2017-07-05 10:00:00,3399,"ZONE 00023, ZONE 00024",38.71509,-97.4341,22.89,1.4694,1.3127,12.1821,CD659 12cm rods,3569.0,,,
2017-07-05 10:00:00,3400,ZONE 00023,38.71489,-97.4341,20.69,1.4355,1.2163,10.9741,CD659 12cm rods,3569.0,,,
2017-07-05 10:01:00,3401,ZONE 00023,38.71469,-97.4341,29.21,1.562,1.4593,16.0719,CD659 12cm rods,3569.0,,,
2017-07-05 10:01:00,3402,ZONE 00023,38.7145,-97.4341,18.14,1.3993,1.2094,9.6465,CD659 12cm rods,3569.0,,,
2017-07-05 10:02:00,3403,ZONE 00023,38.7143,-97.4341,20.47,1.4321,1.2087,10.8554,CD659 12cm rods,3569.0,,,
2017-07-05 10:02:00,3404,"ZONE 00016, ZONE 00023",38.7141,-97.4341,18.94,1.4106,1.2088,10.0572,CD659 12cm rods,3569.0,,,
2017-07-05 10:02:00,3405,ZONE 00016,38.71391,-97.4341,18.77,1.4129,1.3113,9.9692,CD659 12cm rods,3569.0,,,
2017-07-05 10:03:00,3406,"ZONE 00004, ZONE 00016",38.71372,-97.4341,17.56,1.3936,1.2604,9.3554,CD659 12cm rods,3569.0,,,
2017-07-05 10:03:00,3407,"ZONE 00004, ZONE 00016",38.71353,-97.43409,17.12,1.3846,1.2016,9.1373,CD659 12cm rods,3569.0,,,
2017-07-05 10:04:00,3409,"ZONE 00004, ZONE 00016",38.71312,-97.4341,31.31,1.5937,1.5172,17.5351,CD659 12cm rods,3569.0,,,
2017-07-05 10:04:00,3408,"ZONE 00004, ZONE 00016",38.71332,-97.43409,30.9,1.5869,1.4759,17.2448,CD659 12cm rods,3569.0,,,
2017-07-05 10:05:00,3410,"ZONE 00004, ZONE 00015",38.71293,-97.43409,27.74,1.5406,1.4313,15.1078,CD659 12cm rods,3569.0,,,
2017-07-05 10:05:00,3411,"ZONE 00004, ZONE 00015",38.71275,-97.43409,29.02,1.5609,1.5157,15.9479,CD659 12cm rods,3569.0,,,
2017-07-05 10:05:00,3412,ZONE 00015,38.71252,-97.43408,32.84,1.622,1.7391,18.6673,CD659 12cm rods,3569.0,,,
2017-07-05 10:06:00,3413,"ZONE 00011, ZONE 00015",38.71234,-97.43409,33.6,1.6344,1.7845,19.2513,CD659 12cm rods,3569.0,,,
2017-07-05 10:06:00,3414,ZONE 00011,38.71214,-97.43409,36.54,1.6796,1.8283,21.6872,CD659 12cm rods,3569.0,,,
2017-07-05 10:07:00,3415,ZONE 00011,38.71194,-97.43407,26.66,1.5259,1.4464,14.4214,CD659 12cm rods,3569.0,,,
2017-07-05 10:07:00,3416,ZONE 00011,38.71175,-97.43407,23.14,1.4739,1.3438,12.3237,CD659 12cm rods,3569.0,,,
2017-07-05 10:08:00,3419,"ZONE 00008, ZONE 00009, ZONE 00011",38.71118,-97.43407,19.11,1.4151,1.2614,10.1421,CD659 12cm rods,3569.0,,,
2017-07-05 10:08:00,3417,"ZONE 00009, ZONE 00011",38.71156,-97.43407,23.53,1.4784,1.3174,12.5466,CD659 12cm rods,3569.0,,,
2017-07-05 10:08:00,3418,"ZONE 00009, ZONE 00011",38.71136,-97.43407,15.72,1.3688,1.2697,8.454399,CD659 12cm rods,3569.0,,,
2017-07-05 10:09:00,3420,"ZONE 00008, ZONE 00009",38.71099,-97.43407,20.62,1.4377,1.3018,10.9378,CD659 12cm rods,3569.0,,,
2017-07-05 10:09:00,3421,"ZONE 00008, ZONE 00009",38.71085,-97.43408,23.54,1.4863,1.5115,12.5556,CD659 12cm rods,3569.0,,,
2017-07-05 10:10:00,3422,"ZONE 00008, ZONE 00009",38.71106,-97.43443,16.88,1.3812,1.2015,9.018801,CD659 12cm rods,3569.0,,,
2017-07-05 10:11:00,3423,"ZONE 00008, ZONE 00009, ZONE 00011",38.71124,-97.43444,26.87,1.527,1.3825,14.5528,CD659 12cm rods,3569.0,,,
2017-07-05 10:11:00,3424,"ZONE 00008, ZONE 00011",38.71143,-97.43447,28.29,1.5485,1.4379,15.4635,CD659 12cm rods,3569.0,,,
2017-07-05 10:12:00,3425,ZONE 00011,38.71162,-97.43448,25.92,1.5168,1.4814,13.9613,CD659 12cm rods,3569.0,,,
2017-07-05 10:13:00,3426,ZONE 00011,38.71181,-97.43448,32.55,1.6129,1.5607,18.4506,CD659 12cm rods,3569.0,,,
2017-07-05 10:13:00,3427,"ZONE 00011, ZONE 00015",38.71201,-97.43447,30.45,1.5813,1.5208,16.9212,CD659 12cm rods,3569.0,,,
2017-07-05 10:13:00,3428,"ZONE 00011, ZONE 00015",38.7122,-97.43446,33.91,1.6355,1.6699,19.4932,CD659 12cm rods,3569.0,,,
2017-07-05 10:14:00,3429,"ZONE 00011, ZONE 00015",38.71242,-97.43447,34.29,1.6434,1.7508,19.7994,CD659 12cm rods,3569.0,,,
2017-07-05 10:14:00,3430,ZONE 00015,38.71257,-97.43447,35.13,1.6547,1.7,20.4861,CD659 12cm rods,3569.0,,,
2017-07-05 10:15:00,3431,ZONE 00015,38.71276,-97.43446,33.79,1.6333,1.6458,19.4047,CD659 12cm rods,3569.0,,,
2017-07-05 10:15:00,3432,"ZONE 00004, ZONE 00015",38.71295,-97.43446,28.7,1.5541,1.4306,15.7334,CD659 12cm rods,3569.0,,,
2017-07-05 10:16:00,3435,ZONE 00016,38.71352,-97.43445,23.82,1.4818,1.2959,12.7133,CD659 12cm rods,3569.0,,,
2017-07-05 10:16:00,3433,"ZONE 00004, ZONE 00015, ZONE 00016",38.71314,-97.43445,24.39,1.4897,1.2887,13.0493,CD659 12cm rods,3569.0,,,
2017-07-05 10:16:00,3434,"ZONE 00004, ZONE 00016",38.71334,-97.43446,17.04,1.388,1.2871,9.0996,CD659 12cm rods,3569.0,,,
2017-07-05 10:17:00,3436,ZONE 00016,38.71372,-97.43444,23.0,1.4784,1.4965,12.2446,CD659 12cm rods,3569.0,,,
2017-07-05 10:17:00,3437,ZONE 00016,38.71392,-97.43445,25.05,1.5089,1.5712,13.4352,CD659 12cm rods,3569.0,,,
